time,u,y,x1,x2
33.85,0.121988535,-0.4730417173,-0.4730417173,1.501705052
33.875,0.1419856614,-0.4351662108,-0.4351662108,1.528383074
33.9,0.1619339787,-0.3966203173,-0.3966203173,1.555330492
33.925,0.1818252773,-0.35739774,-0.35739774,1.582511299
33.95,0.2016513527,-0.3174931466,-0.3174931466,1.609884616
33.975,0.2214040088,-0.2769022874,-0.2769022874,1.637404362
34,0.2410750608,-0.2356221371,-0.2356221371,1.665018885
34.025,0.2606563396,-0.1936510313,-0.1936510313,1.692670632
34.05,0.2801396944,-0.150988825,-0.150988825,1.720295799
34.075,0.2995169964,-0.1076370475,-0.1076370475,1.747824021
34.1,0.3187801426,-0.06359907328,-0.06359907328,1.775178073
34.125,0.3379210587,-0.01888029611,-0.01888029611,1.802273613
34.15,0.3569317028,0.02651169106,0.02651169106,1.829018966
34.175,0.3758040689,0.07256690966,0.07256690966,1.855314967
34.2,0.3945301905,0.1192728075,0.1192728075,1.881054876
34.225,0.4131021435,0.1666140689,0.1666140689,1.906124371
34.25,0.4315120503,0.2145724261,0.2145724261,1.930401645
34.275,0.4497520828,0.2631264755,0.2631264755,1.953757607
34.3,0.4678144659,0.3122514973,0.3122514973,1.97605623
34.325,0.4856914811,0.3619192899,0.3619192899,1.997155012
34.35,0.5033754698,0.4120980148,0.4120980148,2.016905631
34.375,0.5208588368,0.4627520597,0.4627520597,2.035154722
34.4,0.5381340532,0.5138419273,0.5138419273,2.051744893
34.425,0.5551936607,0.5653241448,0.5653241448,2.066515863
34.45,0.5720302741,0.6171512121,0.6171512121,2.079305834
34.475,0.588636585,0.6692715799,0.6692715799,2.089953043
34.5,0.6050053651,0.721629673,0.721629673,2.09829746
34.525,0.6211294694,0.7741659582,0.7741659582,2.104182713
34.55,0.6370018398,0.8268170577,0.8268170577,2.107458095
34.575,0.6526155078,0.8795159204,0.8795159204,2.107980734
34.6,0.6679635982,0.9321920449,0.9321920449,2.10561783
34.625,0.6830393322,0.9847717581,0.9847717581,2.100248923
34.65,0.6978360303,1.037178554,1.037178554,2.09176817
34.675,0.7123471159,1.089333487,1.089333487,2.080086557
34.7,0.7265661178,1.141155618,1.141155618,2.065133977
34.725,0.7404866741,1.192562511,1.192562511,2.046861135
34.75,0.7541025342,1.243470776,1.243470776,2.025241229
34.775,0.767407563,1.293796649,1.293796649,2.000271298
34.8,0.7803957428,1.3434566,1.3434566,1.971973249
34.825,0.7930611768,1.392367964,1.392367964,1.940394467
34.85,0.8053980919,1.440449585,1.440449585,1.905608005
34.875,0.8174008416,1.487622448,1.487622448,1.867712311
34.9,0.8290639086,1.53381031,1.53381031,1.826830499
34.925,0.8403819077,1.578940303,1.578940303,1.783109143
34.95,0.8513495885,1.622943502,1.622943502,1.736716652
34.975,0.861961838,1.66575544,1.66575544,1.687841243
35,0.8722136835,1.707316582,1.707316582,1.636688526
35.025,0.8821002947,1.747572722,1.747572722,1.583478831
35.05,0.8916169865,1.786475315,1.786475315,1.528444308
35.075,0.9007592215,1.823981736,1.823981736,1.471825818
35.1,0.9095226123,1.860055459,1.860055459,1.413869852
35.125,0.917902924,1.894666157,1.894666157,1.354825337
35.15,0.925896076,1.927789726,1.927789726,1.294940631
35.175,0.9334981451,1.959408229,1.959408229,1.234460568
35.2,0.9407053669,1.989509783,1.989509783,1.173623782
35.225,0.9475141381,2.018088365,2.018088365,1.112660253
35.25,0.953921019,2.045143569,2.045143569,1.051789136
35.275,0.9599227349,2.070680317,2.070680317,0.9912169563
35.3,0.9655161784,2.094708516,2.094708516,0.9311360824
35.325,0.970698411,2.117242696,2.117242696,0.8717235949
35.35,0.9754666651,2.138301612,2.138301612,0.8131404483
35.375,0.9798183458,2.157907836,2.157907836,0.755530977
35.4,0.9837510321,2.176087342,2.176087342,0.6990226892
35.425,0.9872624792,2.192869075,2.192869075,0.6437263342
35.45,0.9903506192,2.208284548,2.208284548,0.5897362102
35.475,0.9930135633,2.222367428,2.222367428,0.537130672
35.5,0.9952496027,2.23515315,2.23515315,0.485972823
35.525,0.99705721,2.246678543,2.246678543,0.4363113331
35.55,0.9984350405,2.256981483,2.256981483,0.388181359
35.575,0.9993819333,2.266100565,2.266100565,0.3416055599
35.6,0.9998969124,2.274074808,2.274074808,0.2965951304
35.625,0.9999791876,2.280943376,2.280943376,0.253150873
35.65,0.9996281555,2.286745335,2.286745335,0.2112642774
35.675,0.9988434003,2.291519433,2.291519433,0.1709185472
35.7,0.9976246947,2.295303904,2.295303904,0.1320896458
35.725,0.9959720002,2.298136304,2.298136304,0.09474724406
35.75,0.9938854682,2.300053358,2.300053358,0.05885565304
35.775,0.99136544,2.301090842,2.301090842,0.02437467741
35.8,0.9884124476,2.301283482,2.301283482,-0.008739590966
35.825,0.985027214,2.300664862,2.300664862,-0.0405340455
35.85,0.9812106532,2.299267368,2.299267368,-0.07105790471
35.875,0.9769638706,2.297122131,2.297122131,-0.1003621186
35.9,0.9722881633,2.294258991,2.294258991,-0.1284988392
35.925,0.9671850196,2.290706477,2.290706477,-0.1555209528
35.95,0.9616561192,2.286491789,2.286491789,-0.1814816706
35.975,0.955703333,2.281640795,2.281640795,-0.206434174
36,0.9493287232,2.276178041,2.276178041,-0.2304313098
36.025,0.9425345421,2.270126756,2.270126756,-0.2535253329
