time,u,y,x1,x2
33.4,-0.6089068084,-1.303602705,-1.303602705,-2.463046248
33.425,-0.5693850072,-1.364720539,-1.364720539,-2.425345681
33.45,-0.5285443673,-1.424818491,-1.424818491,-2.381467473
33.475,-0.4864865646,-1.483743255,-1.483743255,-2.331512482
33.5,-0.4433156531,-1.54134481,-1.54134481,-2.275642868
33.525,-0.399137797,-1.597477946,-1.597477946,-2.214080854
33.55,-0.3540610005,-1.652003731,-1.652003731,-2.147106006
33.575,-0.3081948362,-1.704790899,-1.704790899,-2.075051061
33.6,-0.2616501709,-1.755717109,-1.755717109,-1.998296431
33.625,-0.2145388926,-1.804670059,-1.804670059,-1.91726356
33.65,-0.1669736363,-1.851548419,-1.851548419,-1.832407367
33.675,-0.1190675111,-1.896262563,-1.896262563,-1.744208049
33.7,-0.07093382869,-1.938735099,-1.938735099,-1.653162428
33.725,-0.02268583407,-1.978901173,-1.978901173,-1.559775362
33.75,0.02556356137,-2.016708561,-2.016708561,-1.464551247
33.775,0.07370204312,-2.052117563,-2.052117563,-1.367986009
33.8,0.1216181531,-2.085100694,-2.085100694,-1.270559862
33.825,0.1692015448,-2.115642207,-2.115642207,-1.172730795
33.85,0.2163432328,-2.143737471,-2.143737471,-1.074929162
33.875,0.2629358376,-2.169392222,-2.169392222,-0.9775533044
33.9,0.3088738239,-2.19262172,-2.19262172,-0.8809662385
33.925,0.3540537318,-2.213449831,-2.213449831,-0.7854934507
33.95,0.3983744018,-2.231908079,-2.231908079,-0.691421696
33.975,0.4417371918,-2.248034666,-2.248034666,-0.5989987227
34,0.4840461861,-2.261873509,-2.261873509,-0.5084338179
34.025,0.5252083961,-2.273473285,-2.273473285,-0.419899054
34.05,0.5651339528,-2.282886528,-2.282886528,-0.3335310993
34.075,0.6037362892,-2.290168768,-2.290168768,-0.2494334602
34.1,0.6409323142,-2.295377736,-2.295377736,-0.16767906
34.125,0.6766425762,-2.298572631,-2.298572631,-0.08831301463
34.15,0.7107914173,-2.299813463,-2.299813463,-0.01135549933
34.175,0.743307117,-2.299160467,-2.299160467,0.06319533765
34.2,0.7741220249,-2.296673582,-2.296673582,0.1353605288
34.225,0.8031726842,-2.292412012,-2.292412012,0.2051775429
34.25,0.8303999429,-2.286433848,-2.286433848,0.2726976898
34.275,0.8557490551,-2.278795748,-2.278795748,0.3379837048
34.3,0.8791697709,-2.269552683,-2.269552683,0.4011075334
34.325,0.9006164153,-2.258757732,-2.258757732,0.462148325
34.35,0.9200479558,-2.246461922,-2.246461922,0.52119064
34.375,0.9374280592,-2.232714118,-2.232714118,0.5783228657
34.4,0.9527251369,-2.217560939,-2.217560939,0.6336358338
34.425,0.9659123791,-2.201046719,-2.201046719,0.6872216292
34.45,0.9769677783,-2.183213482,-2.183213482,0.739172575
34.475,0.9858741409,-2.164100949,-2.164100949,0.7895803796
34.5,0.9926190894,-2.143746568,-2.143746568,0.8385354278
34.525,0.9971950519,-2.122185546,-2.122185546,0.8861262037
34.55,0.999599243,-2.099450909,-2.099450909,0.9324388289
34.575,0.9998336324,-2.07557356,-2.07557356,0.9775566984
34.6,0.9979049047,-2.050582359,-2.050582359,1.021560201
34.625,0.9938244081,-2.024504193,-2.024504193,1.064526515
34.65,0.9876080939,-1.997364061,-1.997364061,1.106529464
34.675,0.9792764466,-1.96918516,-1.96918516,1.147639415
34.7,0.9688544036,-1.939988973,-1.939988973,1.187923228
34.725,0.9563712676,-1.909795355,-1.909795355,1.227444225
34.75,0.9418606084,-1.87862262,-1.87862262,1.266262186
34.775,0.9253601582,-1.846487634,-1.846487634,1.304433363
34.8,0.9069116972,-1.813405901,-1.813405901,1.342010497
34.825,0.886560933,-1.779391649,-1.779391649,1.379042848
34.85,0.8643573711,-1.744457916,-1.744457916,1.415576209
34.875,0.8403541799,-1.708616642,-1.708616642,1.451652936
34.9,0.8146080482,-1.671878749,-1.671878749,1.487311945
34.925,0.7871790367,-1.63425423,-1.63425423,1.522588718
34.95,0.7581304239,-1.59575223,-1.59575223,1.557515279
34.975,0.7275285466,-1.556381145,-1.556381145,1.592120156
35,0.695442635,-1.516148694,-1.516148694,1.626428332
35.025,0.661944644,-1.475062022,-1.475062022,1.660461152
35.05,0.6271090794,-1.433127784,-1.433127784,1.694236232
35.075,0.5910128214,-1.390352242,-1.390352242,1.727767326
35.1,0.553734944,-1.346741369,-1.346741369,1.761064161
35.125,0.5153565321,-1.302300938,-1.302300938,1.794132273
35.15,0.4759604958,-1.25703665,-1.25703665,1.826972766
35.175,0.435631383,-1.210954225,-1.210954225,1.859582105
35.2,0.3944551901,-1.16405954,-1.16405954,1.891951815
35.225,0.3525191721,-1.116358745,-1.116358745,1.924068206
35.25,0.309911651,-1.067858399,-1.067858399,1.955912041
35.275,0.2667218251,-1.018565622,-1.018565622,1.987458178
35.3,0.2230395775,-0.9684882305,-0.9684882305,2.018675228
35.325,0.1789552855,-0.9176349182,-0.9176349182,2.049525127
35.35,0.1345596308,-0.8660154074,-0.8660154074,2.079962779
35.375,0.08994341075,-0.8136406505,-0.8136406505,2.109935606
35.4,0.04519735191,-0.760523002,-0.760523002,2.13938318
35.425,0.0004119249626,-0.7066764388,-0.7066764388,2.168236789
35.45,-0.04432283759,-0.6521167544,-0.6521167544,2.196419089
35.475,-0.08891752104,-0.5968617955,-0.5968617955,2.223843737
35.5,-0.1332835051,-0.5409316756,-0.5409316756,2.250415107
35.525,-0.1773331368,-0.4843490244,-0.4843490244,2.276028043
35.55,-0.2209799001,-0.4271392148,-0.4271392148,2.300567712
35.575,-0.2641385811,-0.3693306179,-0.3693306179,2.323909545
35.6,-0.3067254289,-0.310954836,-0.310954836,2.3459193
35.625,-0.3486583122,-0.2520469483,-0.2520469483,2.36645328
35.65,-0.3898568703,-0.192645741,-0.192645741,2.3853587
35.675,-0.43024266,-0.1327939266,-0.1327939266,2.402474251
35.7,-0.4697392959,-0.07253835087,-0.07253835087,2.417630884
35.725,-0.5082725863,-0.01193017035,-0.01193017035,2.430652792
35.75,-0.5457706624,0.04897498991,0.04897498991,2.441358695
35.775,-0.582164102,0.1101169209,0.1101169209,2.44956332
35.8,-0.6173860465,0.1714307496,0.1714307496,2.455079194
35.825,-0.6513723125,0.2328469102,0.2328469102,2.457718696
35.85,-0.6840614959,0.2942911678,0.2942911678,2.457296353
